case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 2379,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_13
Case 2379,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_13,Value_13 Value_13,1,Value_9
Case 2379,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_9,Value_13 Value_13 Value_9,2,Value_9
Case 2379,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_9,Value_13 Value_13 Value_9 Value_9,3,Value_9
Case 2379,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_9,Value_13 Value_13 Value_9 Value_9 Value_9,4,Value_5
Case 2379,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_13 Value_13 Value_9 Value_9 Value_9 Value_5,5,[END]
Case 2380,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2380,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_1,Value_1 Value_1,1,Value_1
Case 2380,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_1,Value_1 Value_1 Value_1,2,Value_1
Case 2380,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_1,Value_1 Value_1 Value_1 Value_1,3,Value_1
Case 2380,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_1,Value_1 Value_1 Value_1 Value_1 Value_1,4,Value_3
Case 2380,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_3,Value_1 Value_1 Value_1 Value_1 Value_1 Value_3,5,[END]
Case 2381,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_14,Value_14,0,Value_9
Case 2381,assign-seriousness,assign-seriousness assign-seriousness,1,assign-seriousness,Value_9,Value_14 Value_9,1,Value_9
Case 2381,assign-seriousness,assign-seriousness assign-seriousness assign-seriousness,2,resolve-ticket,Value_9,Value_14 Value_9 Value_9,2,Value_2
Case 2381,resolve-ticket,assign-seriousness assign-seriousness assign-seriousness resolve-ticket,3,resolve-ticket,Value_2,Value_14 Value_9 Value_9 Value_2,3,Value_2
Case 2381,resolve-ticket,assign-seriousness assign-seriousness assign-seriousness resolve-ticket resolve-ticket,4,closed,Value_2,Value_14 Value_9 Value_9 Value_2 Value_2,4,Value_3
Case 2381,closed,assign-seriousness assign-seriousness assign-seriousness resolve-ticket resolve-ticket closed,5,[END],Value_3,Value_14 Value_9 Value_9 Value_2 Value_2 Value_3,5,[END]
Case 2382,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2382,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,create-sw-anomaly,Value_1,Value_1 Value_1,1,Value_2
Case 2382,create-sw-anomaly,assign-seriousness take-in-charge-ticket create-sw-anomaly,2,resolve-ticket,Value_2,Value_1 Value_1 Value_2,2,Value_2
Case 2382,resolve-ticket,assign-seriousness take-in-charge-ticket create-sw-anomaly resolve-ticket,3,closed,Value_2,Value_1 Value_1 Value_2 Value_2,3,Value_5
Case 2382,closed,assign-seriousness take-in-charge-ticket create-sw-anomaly resolve-ticket closed,4,[END],Value_5,Value_1 Value_1 Value_2 Value_2 Value_5,4,[END]
Case 2383,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_5,Value_5,0,Value_2
Case 2383,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_5 Value_2,1,Value_2
Case 2383,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_5 Value_2 Value_2,2,Value_5
Case 2383,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_5 Value_2 Value_2 Value_5,3,[END]
Case 2384,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_13
Case 2384,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_13 Value_13,1,Value_13
Case 2384,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,take-in-charge-ticket,Value_13,Value_13 Value_13 Value_13,2,Value_8
Case 2384,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,3,resolve-ticket,Value_8,Value_13 Value_13 Value_13 Value_8,3,Value_13
Case 2384,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,4,take-in-charge-ticket,Value_13,Value_13 Value_13 Value_13 Value_8 Value_13,4,Value_13
Case 2384,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket,5,wait,Value_13,Value_13 Value_13 Value_13 Value_8 Value_13 Value_13,5,Value_13
Case 2384,wait,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket wait,6,take-in-charge-ticket,Value_13,Value_13 Value_13 Value_13 Value_8 Value_13 Value_13 Value_13,6,Value_2
Case 2384,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket,7,resolve-ticket,Value_2,Value_13 Value_13 Value_13 Value_8 Value_13 Value_13 Value_13 Value_2,7,Value_2
Case 2384,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,8,closed,Value_2,Value_13 Value_13 Value_13 Value_8 Value_13 Value_13 Value_13 Value_2 Value_2,8,Value_5
Case 2384,closed,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,9,[END],Value_5,Value_13 Value_13 Value_13 Value_8 Value_13 Value_13 Value_13 Value_2 Value_2 Value_5,9,[END]
Case 2385,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_12
Case 2385,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_12,Value_2 Value_12,1,Value_12
Case 2385,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_12,Value_2 Value_12 Value_12,2,Value_5
Case 2385,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_12 Value_12 Value_5,3,[END]
Case 2386,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_13
Case 2386,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_13 Value_13,1,Value_13
Case 2386,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_13 Value_13 Value_13,2,Value_5
Case 2386,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_13 Value_13 Value_13 Value_5,3,[END]
Case 2387,take-in-charge-ticket,take-in-charge-ticket,0,resolve-ticket,Value_12,Value_12,0,Value_12
Case 2387,resolve-ticket,take-in-charge-ticket resolve-ticket,1,resolve-ticket,Value_12,Value_12 Value_12,1,Value_16
Case 2387,resolve-ticket,take-in-charge-ticket resolve-ticket resolve-ticket,2,resolve-ticket,Value_16,Value_12 Value_12 Value_16,2,Value_16
Case 2387,resolve-ticket,take-in-charge-ticket resolve-ticket resolve-ticket resolve-ticket,3,closed,Value_16,Value_12 Value_12 Value_16 Value_16,3,Value_5
Case 2387,closed,take-in-charge-ticket resolve-ticket resolve-ticket resolve-ticket closed,4,[END],Value_5,Value_12 Value_12 Value_16 Value_16 Value_5,4,[END]
Case 2388,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_4,Value_4,0,Value_12
Case 2388,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_12,Value_4 Value_12,1,Value_16
Case 2388,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_16,Value_4 Value_12 Value_16,2,Value_3
Case 2388,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_4 Value_12 Value_16 Value_3,3,[END]
Case 2389,insert-ticket,insert-ticket,0,assign-seriousness,Value_6,Value_6,0,Value_6
Case 2389,assign-seriousness,insert-ticket assign-seriousness,1,take-in-charge-ticket,Value_6,Value_6 Value_6,1,Value_6
Case 2389,take-in-charge-ticket,insert-ticket assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_6,Value_6 Value_6 Value_6,2,Value_6
Case 2389,resolve-ticket,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_6,Value_6 Value_6 Value_6 Value_6,3,Value_5
Case 2389,closed,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_6 Value_6 Value_6 Value_6 Value_5,4,[END]
Case 2390,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_3
Case 2390,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_3,Value_1 Value_3,1,Value_2
Case 2390,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_1 Value_3 Value_2,2,Value_3
Case 2390,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_3 Value_2 Value_3,3,[END]
Case 2391,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 2391,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 2391,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_1 Value_4 Value_4,2,Value_3
Case 2391,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_4 Value_4 Value_3,3,[END]
Case 2392,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_2
Case 2392,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_8 Value_2,1,Value_8
Case 2392,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_8,Value_8 Value_2 Value_8,2,Value_5
Case 2392,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_8 Value_2 Value_8 Value_5,3,[END]
Case 2393,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_13
Case 2393,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_8 Value_13,1,Value_13
Case 2393,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_8 Value_13 Value_13,2,Value_5
Case 2393,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_8 Value_13 Value_13 Value_5,3,[END]
Case 2394,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2394,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_2
Case 2394,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_1 Value_1 Value_2,2,Value_5
Case 2394,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_2 Value_5,3,[END]
Case 2395,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_15
Case 2395,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_15,Value_2 Value_15,1,Value_15
Case 2395,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_15,Value_2 Value_15 Value_15,2,Value_5
Case 2395,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_15 Value_15 Value_5,3,[END]
Case 2396,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_9
Case 2396,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_9,Value_9 Value_9,1,Value_9
Case 2396,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_9,Value_9 Value_9 Value_9,2,Value_5
Case 2396,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_9 Value_9 Value_9 Value_5,3,[END]
Case 2397,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 2397,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 2397,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 2397,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 2398,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 2398,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_1 Value_2,1,Value_9
Case 2398,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_9,Value_1 Value_2 Value_9,2,Value_9
Case 2398,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_9,Value_1 Value_2 Value_9 Value_9,3,Value_3
Case 2398,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_3,Value_1 Value_2 Value_9 Value_9 Value_3,4,[END]
Case 2399,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_12
Case 2399,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,take-in-charge-ticket,Value_12,Value_1 Value_12,1,Value_12
Case 2399,take-in-charge-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,resolve-ticket,Value_12,Value_1 Value_12 Value_12,2,Value_6
Case 2399,resolve-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket resolve-ticket,3,closed,Value_6,Value_1 Value_12 Value_12 Value_6,3,Value_3
Case 2399,closed,assign-seriousness take-in-charge-ticket take-in-charge-ticket resolve-ticket closed,4,[END],Value_3,Value_1 Value_12 Value_12 Value_6 Value_3,4,[END]
Case 2400,take-in-charge-ticket,take-in-charge-ticket,0,wait,Value_13,Value_13,0,Value_13
Case 2400,wait,take-in-charge-ticket wait,1,resolve-ticket,Value_13,Value_13 Value_13,1,Value_13
Case 2400,resolve-ticket,take-in-charge-ticket wait resolve-ticket,2,closed,Value_13,Value_13 Value_13 Value_13,2,Value_5
Case 2400,closed,take-in-charge-ticket wait resolve-ticket closed,3,[END],Value_5,Value_13 Value_13 Value_13 Value_5,3,[END]
Case 2401,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_13
Case 2401,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_13 Value_13,1,Value_13
Case 2401,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_13 Value_13 Value_13,2,Value_5
Case 2401,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_13 Value_13 Value_13 Value_5,3,[END]
Case 2402,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_8,Value_8,0,Value_8
Case 2402,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_8,Value_8 Value_8,1,Value_10
Case 2402,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_10,Value_8 Value_8 Value_10,2,Value_10
Case 2402,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_10,Value_8 Value_8 Value_10 Value_10,3,Value_5
Case 2402,closed,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_8 Value_8 Value_10 Value_10 Value_5,4,[END]
Case 2403,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_3
Case 2403,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_3,Value_1 Value_3,1,Value_9
Case 2403,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_9,Value_1 Value_3 Value_9,2,Value_3
Case 2403,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_1 Value_3 Value_9 Value_3,3,[END]
Case 2404,take-in-charge-ticket,take-in-charge-ticket,0,resolve-ticket,Value_13,Value_13,0,Value_13
Case 2404,resolve-ticket,take-in-charge-ticket resolve-ticket,1,closed,Value_13,Value_13 Value_13,1,Value_5
Case 2404,closed,take-in-charge-ticket resolve-ticket closed,2,[END],Value_5,Value_13 Value_13 Value_5,2,[END]
Case 2405,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_6,Value_6,0,Value_6
Case 2405,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_6,Value_6 Value_6,1,Value_6
Case 2405,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_6,Value_6 Value_6 Value_6,2,Value_5
Case 2405,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_6 Value_6 Value_6 Value_5,3,[END]
Case 2406,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_9
Case 2406,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_9,Value_1 Value_9,1,Value_5
Case 2406,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_1 Value_9 Value_5,2,[END]
Case 2407,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_9
Case 2407,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_9 Value_9,1,Value_9
Case 2407,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_9,Value_9 Value_9 Value_9,2,Value_9
Case 2407,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,take-in-charge-ticket,Value_9,Value_9 Value_9 Value_9 Value_9,3,Value_9
Case 2407,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket take-in-charge-ticket,4,wait,Value_9,Value_9 Value_9 Value_9 Value_9 Value_9,4,Value_9
Case 2407,wait,assign-seriousness take-in-charge-ticket wait resolve-ticket take-in-charge-ticket wait,5,resolve-ticket,Value_9,Value_9 Value_9 Value_9 Value_9 Value_9 Value_9,5,Value_9
Case 2407,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket take-in-charge-ticket wait resolve-ticket,6,closed,Value_9,Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9,6,Value_5
Case 2407,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket take-in-charge-ticket wait resolve-ticket closed,7,[END],Value_5,Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_9 Value_5,7,[END]
