case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 1600,41,0 0 0 0 0 0 0 0 0 0 0 0 1 41,2,19728,3978310,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,4,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,15,11
Case 1600,19728,0 0 0 0 0 0 0 0 0 0 0 1 41 19728,3,3978310,3978310,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 9 9 15,3,11,11
Case 1601,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,228331,3801400,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,2,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,7,16
Case 1601,228331,0 0 0 0 0 0 0 0 0 0 0 0 1 228331,2,259156,3801400,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,2,3,2,7,0 0 0 0 0 0 0 0 0 0 0 0 16 7,2,16,16
Case 1601,259156,0 0 0 0 0 0 0 0 0 0 0 1 228331 259156,3,3801400,3801400,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,3,2,2,16,0 0 0 0 0 0 0 0 0 0 0 16 7 16,3,16,16
Case 1602,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,81239,2675424,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,14
Case 1602,81239,0 0 0 0 0 0 0 0 0 0 0 0 1 81239,2,500963,2675424,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,1,5,13,0 0 0 0 0 0 0 0 0 0 0 0 14 13,2,9,14
Case 1602,500963,0 0 0 0 0 0 0 0 0 0 0 1 81239 500963,3,2675424,2675424,1,0 0 0 0 0 0 0 0 0 0 0 2 3 1,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 14 13 9,3,14,14
Case 1603,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1458676,2754699,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,1,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,13,13
Case 1603,1458676,0 0 0 0 0 0 0 0 0 0 0 0 1 1458676,2,1458677,2754699,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,0,1,13,0 0 0 0 0 0 0 0 0 0 0 0 16 13,2,13,13
Case 1603,1458677,0 0 0 0 0 0 0 0 0 0 0 1 1458676 1458677,3,2754699,2754699,0,0 0 0 0 0 0 0 0 0 0 0 4 0 0,3,1,1,13,0 0 0 0 0 0 0 0 0 0 0 16 13 13,3,13,13
Case 1604,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1358619,4320598,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,4,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,15
Case 1604,1358619,0 0 0 0 0 0 0 0 0 0 0 0 1 1358619,2,1377971,4320598,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,4,3,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,13,15
Case 1604,1377971,0 0 0 0 0 0 0 0 0 0 0 1 1358619 1377971,3,3024581,4320598,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,2,3,13,0 0 0 0 0 0 0 0 0 0 0 14 8 13,3,15,15
Case 1604,3024581,0 0 0 0 0 0 0 0 0 0 1 1358619 1377971 3024581,4,4320598,4320598,2,0 0 0 0 0 0 0 0 0 0 2 4 4 2,4,3,3,15,0 0 0 0 0 0 0 0 0 0 14 8 13 15,4,15,15
Case 1605,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,678558,2846288,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,7,9
Case 1605,678558,0 0 0 0 0 0 0 0 0 0 0 0 1 678558,2,1548232,2846288,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,0,1,7,0 0 0 0 0 0 0 0 0 0 0 0 10 7,2,8,9
Case 1605,1548232,0 0 0 0 0 0 0 0 0 0 0 1 678558 1548232,3,1548746,2846288,0,0 0 0 0 0 0 0 0 0 0 0 3 4 0,3,0,1,8,0 0 0 0 0 0 0 0 0 0 0 10 7 8,3,8,9
Case 1605,1548746,0 0 0 0 0 0 0 0 0 0 1 678558 1548232 1548746,4,1550273,2846288,0,0 0 0 0 0 0 0 0 0 0 3 4 0 0,4,0,1,8,0 0 0 0 0 0 0 0 0 0 10 7 8 8,4,9,9
Case 1605,1550273,0 0 0 0 0 0 0 0 0 1 678558 1548232 1548746 1550273,5,2846288,2846288,0,0 0 0 0 0 0 0 0 0 3 4 0 0 0,5,1,1,9,0 0 0 0 0 0 0 0 0 10 7 8 8 9,5,9,9
Case 1606,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,13,3112531,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,10
Case 1606,13,0 0 0 0 0 0 0 0 0 0 0 0 1 13,2,413,3112531,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,4,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,10
Case 1606,413,0 0 0 0 0 0 0 0 0 0 0 1 13 413,3,701443,3112531,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,4,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,12,10
Case 1606,701443,0 0 0 0 0 0 0 0 0 0 1 13 413 701443,4,1201694,3112531,4,0 0 0 0 0 0 0 0 0 0 3 3 3 4,4,3,4,12,0 0 0 0 0 0 0 0 0 0 9 9 9 12,4,7,10
Case 1606,1201694,0 0 0 0 0 0 0 0 0 1 13 413 701443 1201694,5,1204145,3112531,3,0 0 0 0 0 0 0 0 0 3 3 3 4 3,5,3,4,7,0 0 0 0 0 0 0 0 0 9 9 9 12 7,5,8,10
Case 1606,1204145,0 0 0 0 0 0 0 0 1 13 413 701443 1201694 1204145,6,1816516,3112531,3,0 0 0 0 0 0 0 0 3 3 3 4 3 3,6,3,4,8,0 0 0 0 0 0 0 0 9 9 9 12 7 8,6,10,10
Case 1606,1816516,0 0 0 0 0 0 0 1 13 413 701443 1201694 1204145 1816516,7,3112531,3112531,3,0 0 0 0 0 0 0 3 3 3 4 3 3 3,7,4,4,10,0 0 0 0 0 0 0 9 9 9 12 7 8 10,7,10,10
Case 1607,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,87717,3801679,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,3,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 1607,87717,0 0 0 0 0 0 0 0 0 0 0 0 1 87717,2,714626,3801679,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,2,3,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,13,7
Case 1607,714626,0 0 0 0 0 0 0 0 0 0 0 1 87717 714626,3,3801679,3801679,2,0 0 0 0 0 0 0 0 0 0 0 1 2 2,3,3,3,13,0 0 0 0 0 0 0 0 0 0 0 7 7 13,3,7,7
Case 1608,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,10,2678906,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,13
Case 1608,10,0 0 0 0 0 0 0 0 0 0 0 0 1 10,2,3931,2678906,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,14,13
Case 1608,3931,0 0 0 0 0 0 0 0 0 0 0 1 10 3931,3,2678906,2678906,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,5,14,0 0 0 0 0 0 0 0 0 0 0 13 13 14,3,13,13
Case 1609,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1194291,3095804,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,1,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,7,7
Case 1609,1194291,0 0 0 0 0 0 0 0 0 0 0 0 1 1194291,2,1205388,3095804,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,1,7,0 0 0 0 0 0 0 0 0 0 0 0 11 7,2,10,7
Case 1609,1205388,0 0 0 0 0 0 0 0 0 0 0 1 1194291 1205388,3,1799781,3095804,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,0,1,10,0 0 0 0 0 0 0 0 0 0 0 11 7 10,3,7,7
Case 1609,1799781,0 0 0 0 0 0 0 0 0 0 1 1194291 1205388 1799781,4,3095804,3095804,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,4,1,1,7,0 0 0 0 0 0 0 0 0 0 11 7 10 7,4,7,7
Case 161,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,184647,2678651,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,10,7
Case 161,184647,0 0 0 0 0 0 0 0 0 0 0 0 1 184647,2,259713,2678651,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,4,4,10,0 0 0 0 0 0 0 0 0 0 0 0 7 10,2,7,7
Case 161,259713,0 0 0 0 0 0 0 0 0 0 0 1 184647 259713,3,2678651,2678651,4,0 0 0 0 0 0 0 0 0 0 0 1 3 4,3,4,4,7,0 0 0 0 0 0 0 0 0 0 0 7 10 7,3,7,7
Case 1610,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1285825,4852593,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,7,14
Case 1610,1285825,0 0 0 0 0 0 0 0 0 0 0 0 1 1285825,2,3556573,4852593,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,0,1,7,0 0 0 0 0 0 0 0 0 0 0 0 10 7,2,14,14
Case 1610,3556573,0 0 0 0 0 0 0 0 0 0 0 1 1285825 3556573,3,4852593,4852593,0,0 0 0 0 0 0 0 0 0 0 0 1 2 0,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 10 7 14,3,14,14
Case 1611,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,591,5011686,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 1611,591,0 0 0 0 0 0 0 0 0 0 0 0 1 591,2,78699,5011686,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,2,3,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,12,15
Case 1611,78699,0 0 0 0 0 0 0 0 0 0 0 1 591 78699,3,78710,5011686,2,0 0 0 0 0 0 0 0 0 0 0 1 1 2,3,2,3,12,0 0 0 0 0 0 0 0 0 0 0 15 15 12,3,12,15
Case 1611,78710,0 0 0 0 0 0 0 0 0 0 1 591 78699 78710,4,5011686,5011686,2,0 0 0 0 0 0 0 0 0 0 1 1 2 2,4,3,3,12,0 0 0 0 0 0 0 0 0 0 15 15 12 12,4,15,15
Case 1612,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,20,3802225,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 1612,20,0 0 0 0 0 0 0 0 0 0 0 0 1 20,2,88260,3802225,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,4,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,15,15
Case 1612,88260,0 0 0 0 0 0 0 0 0 0 0 1 20 88260,3,3802225,3802225,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 15 15 15,3,15,15
Case 1613,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,63846,2851567,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,14
Case 1613,63846,0 0 0 0 0 0 0 0 0 0 0 0 1 63846,2,82675,2851567,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,4,1,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,13,14
Case 1613,82675,0 0 0 0 0 0 0 0 0 0 0 1 63846 82675,3,2851567,2851567,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,1,1,13,0 0 0 0 0 0 0 0 0 0 0 14 8 13,3,14,14
Case 1614,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,66027,3798336,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,14
Case 1614,66027,0 0 0 0 0 0 0 0 0 0 0 0 1 66027,2,66070,3798336,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,4,5,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,9,14
Case 1614,66070,0 0 0 0 0 0 0 0 0 0 0 1 66027 66070,3,3798336,3798336,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 15 9 9,3,14,14
Case 1615,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1286,3816218,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,17
Case 1615,1286,0 0 0 0 0 0 0 0 0 0 0 0 1 1286,2,1197825,3816218,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,5,13,0 0 0 0 0 0 0 0 0 0 0 0 12 13,2,9,17
Case 1615,1197825,0 0 0 0 0 0 0 0 0 0 0 1 1286 1197825,3,2520206,3816218,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,5,9,0 0 0 0 0 0 0 0 0 0 0 12 13 9,3,17,17
Case 1615,2520206,0 0 0 0 0 0 0 0 0 0 1 1286 1197825 2520206,4,3816218,3816218,4,0 0 0 0 0 0 0 0 0 0 3 3 3 4,4,5,5,17,0 0 0 0 0 0 0 0 0 0 12 13 9 17,4,17,17
Case 1616,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,20,2678693,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 1616,20,0 0 0 0 0 0 0 0 0 0 0 0 1 20,2,5414,2678693,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,3,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,14
Case 1616,5414,0 0 0 0 0 0 0 0 0 0 0 1 20 5414,3,2678693,2678693,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,3,3,15,0 0 0 0 0 0 0 0 0 0 0 14 14 15,3,14,14
Case 1617,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,6478,4263169,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,3,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,8,15
Case 1617,6478,0 0 0 0 0 0 0 0 0 0 0 0 1 6478,2,2967140,4263169,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,3,8,0 0 0 0 0 0 0 0 0 0 0 0 7 8,2,15,15
Case 1617,2967140,0 0 0 0 0 0 0 0 0 0 0 1 6478 2967140,3,2967148,4263169,2,0 0 0 0 0 0 0 0 0 0 0 3 3 2,3,2,3,15,0 0 0 0 0 0 0 0 0 0 0 7 8 15,3,15,15
Case 1617,2967148,0 0 0 0 0 0 0 0 0 0 1 6478 2967140 2967148,4,4263169,4263169,2,0 0 0 0 0 0 0 0 0 0 3 3 2 2,4,3,3,15,0 0 0 0 0 0 0 0 0 0 7 8 15 15,4,15,15
Case 1618,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,33,3892155,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,16
Case 1618,33,0 0 0 0 0 0 0 0 0 0 0 0 1 33,2,90,3892155,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,15,16
Case 1618,90,0 0 0 0 0 0 0 0 0 0 0 1 33 90,3,3892155,3892155,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 15 15 15,3,16,16
Case 1619,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,38,3974599,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 1619,38,0 0 0 0 0 0 0 0 0 0 0 0 1 38,2,38,3974599,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,14,14
Case 1619,38,0 0 0 0 0 0 0 0 0 0 0 1 38 38,3,3974599,3974599,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,5,5,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,14,14
Case 162,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,250888,3805483,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,13,16
Case 162,250888,0 0 0 0 0 0 0 0 0 0 0 0 1 250888,2,250938,3805483,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,4,3,13,0 0 0 0 0 0 0 0 0 0 0 0 15 13,2,13,16
Case 162,250938,0 0 0 0 0 0 0 0 0 0 0 1 250888 250938,3,3805483,3805483,4,0 0 0 0 0 0 0 0 0 0 0 1 4 4,3,3,3,13,0 0 0 0 0 0 0 0 0 0 0 15 13 13,3,16,16
Case 1620,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,691763,2957302,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,2,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,16
Case 1620,691763,0 0 0 0 0 0 0 0 0 0 0 0 1 691763,2,949438,2957302,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,0,2,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,10,16
Case 1620,949438,0 0 0 0 0 0 0 0 0 0 0 1 691763 949438,3,965072,2957302,0,0 0 0 0 0 0 0 0 0 0 0 3 4 0,3,0,2,10,0 0 0 0 0 0 0 0 0 0 0 11 11 10,3,15,16
Case 1620,965072,0 0 0 0 0 0 0 0 0 0 1 691763 949438 965072,4,1141940,2957302,0,0 0 0 0 0 0 0 0 0 0 3 4 0 0,4,2,2,15,0 0 0 0 0 0 0 0 0 0 11 11 10 15,4,16,16
Case 1620,1141940,0 0 0 0 0 0 0 0 0 1 691763 949438 965072 1141940,5,1285542,2957302,2,0 0 0 0 0 0 0 0 0 3 4 0 0 2,5,4,2,16,0 0 0 0 0 0 0 0 0 11 11 10 15 16,5,8,16
Case 1620,1285542,0 0 0 0 0 0 0 0 1 691763 949438 965072 1141940 1285542,6,2957302,2957302,4,0 0 0 0 0 0 0 0 3 4 0 0 2 4,6,2,2,8,0 0 0 0 0 0 0 0 11 11 10 15 16 8,6,16,16
Case 1621,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1436720,2733589,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,0,1,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,8,8
Case 1621,1436720,0 0 0 0 0 0 0 0 0 0 0 0 1 1436720,2,1437567,2733589,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,2,0,1,8,0 0 0 0 0 0 0 0 0 0 0 0 17 8,2,8,8
Case 1621,1437567,0 0 0 0 0 0 0 0 0 0 0 1 1436720 1437567,3,2733589,2733589,0,0 0 0 0 0 0 0 0 0 0 0 4 0 0,3,1,1,8,0 0 0 0 0 0 0 0 0 0 0 17 8 8,3,8,8
Case 1622,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,284100,2765082,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,15,8
Case 1622,284100,0 0 0 0 0 0 0 0 0 0 0 0 1 284100,2,284125,2765082,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,4,5,15,0 0 0 0 0 0 0 0 0 0 0 0 8 15,2,15,8
Case 1622,284125,0 0 0 0 0 0 0 0 0 0 0 1 284100 284125,3,288652,2765082,4,0 0 0 0 0 0 0 0 0 0 0 1 4 4,3,4,5,15,0 0 0 0 0 0 0 0 0 0 0 8 15 15,3,16,8
Case 1622,288652,0 0 0 0 0 0 0 0 0 0 1 284100 284125 288652,4,288653,2765082,4,0 0 0 0 0 0 0 0 0 0 1 4 4 4,4,4,5,16,0 0 0 0 0 0 0 0 0 0 8 15 15 16,4,16,8
Case 1622,288653,0 0 0 0 0 0 0 0 0 1 284100 284125 288652 288653,5,288673,2765082,4,0 0 0 0 0 0 0 0 0 1 4 4 4 4,5,4,5,16,0 0 0 0 0 0 0 0 0 8 15 15 16 16,5,16,8
Case 1622,288673,0 0 0 0 0 0 0 0 1 284100 284125 288652 288653 288673,6,288693,2765082,4,0 0 0 0 0 0 0 0 1 4 4 4 4 4,6,4,5,16,0 0 0 0 0 0 0 0 8 15 15 16 16 16,6,16,8
Case 1622,288693,0 0 0 0 0 0 0 1 284100 284125 288652 288653 288673 288693,7,2765082,2765082,4,0 0 0 0 0 0 0 1 4 4 4 4 4 4,7,5,5,16,0 0 0 0 0 0 0 8 15 15 16 16 16 16,7,8,8
Case 1623,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,271351,2678778,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,10
Case 1623,271351,0 0 0 0 0 0 0 0 0 0 0 0 1 271351,2,1206123,2678778,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,1,4,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,9,10
Case 1623,1206123,0 0 0 0 0 0 0 0 0 0 0 1 271351 1206123,3,2678778,2678778,1,0 0 0 0 0 0 0 0 0 0 0 1 4 1,3,4,4,9,0 0 0 0 0 0 0 0 0 0 0 10 13 9,3,10,10
Case 1624,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,61,2678745,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,12
Case 1624,61,0 0 0 0 0 0 0 0 0 0 0 0 1 61,2,12002,2678745,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,3,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,16,12
Case 1624,12002,0 0 0 0 0 0 0 0 0 0 0 1 61 12002,3,2678745,2678745,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,3,3,16,0 0 0 0 0 0 0 0 0 0 0 12 12 16,3,12,12
Case 1625,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,205,2938176,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 1625,205,0 0 0 0 0 0 0 0 0 0 0 0 1 205,2,72379,2938176,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,1,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,10,14
Case 1625,72379,0 0 0 0 0 0 0 0 0 0 0 1 205 72379,3,2938176,2938176,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,1,1,10,0 0 0 0 0 0 0 0 0 0 0 14 14 10,3,14,14
Case 1626,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,76726,5007496,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,11,13
Case 1626,76726,0 0 0 0 0 0 0 0 0 0 0 0 1 76726,2,3711485,5007496,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,3,4,11,0 0 0 0 0 0 0 0 0 0 0 0 14 11,2,13,13
Case 1626,3711485,0 0 0 0 0 0 0 0 0 0 0 1 76726 3711485,3,5007496,5007496,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 14 11 13,3,13,13
Case 1627,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,14,2679005,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 1627,14,0 0 0 0 0 0 0 0 0 0 0 0 1 14,2,3347,2679005,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,3,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,10,9
Case 1627,3347,0 0 0 0 0 0 0 0 0 0 0 1 14 3347,3,2679005,2679005,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,3,3,10,0 0 0 0 0 0 0 0 0 0 0 9 9 10,3,9,9
Case 1628,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,6177,3024574,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,11,10
Case 1628,6177,0 0 0 0 0 0 0 0 0 0 0 0 1 6177,2,6223,3024574,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,3,11,0 0 0 0 0 0 0 0 0 0 0 0 10 11,2,11,10
Case 1628,6223,0 0 0 0 0 0 0 0 0 0 0 1 6177 6223,3,3024574,3024574,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,3,3,11,0 0 0 0 0 0 0 0 0 0 0 10 11 11,3,10,10
Case 1629,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,16,2678618,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 1629,16,0 0 0 0 0 0 0 0 0 0 0 0 1 16,2,74161,2678618,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,5,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,12,15
Case 1629,74161,0 0 0 0 0 0 0 0 0 0 0 1 16 74161,3,74170,2678618,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,3,5,12,0 0 0 0 0 0 0 0 0 0 0 15 15 12,3,12,15
Case 1629,74170,0 0 0 0 0 0 0 0 0 0 1 16 74161 74170,4,74232,2678618,3,0 0 0 0 0 0 0 0 0 0 2 2 3 3,4,3,5,12,0 0 0 0 0 0 0 0 0 0 15 15 12 12,4,12,15
Case 1629,74232,0 0 0 0 0 0 0 0 0 1 16 74161 74170 74232,5,2678618,2678618,3,0 0 0 0 0 0 0 0 0 2 2 3 3 3,5,5,5,12,0 0 0 0 0 0 0 0 0 15 15 12 12 12,5,15,15
