case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 3080,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 14,Value 14 Value 14,1,Value 14
Case 3080,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 14,Value 14 Value 14 Value 14,2,Value 5
Case 3081,resolve-ticket,resolve-ticket,0,take-in-charge-ticket,Value 1,Value 1,0,Value 9
Case 3081,take-in-charge-ticket,resolve-ticket take-in-charge-ticket,1,resolve-ticket,Value 9,Value 1 Value 9,1,Value 9
Case 3081,resolve-ticket,resolve-ticket take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 1 Value 9 Value 9,2,Value 5
Case 3082,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 14,Value 14,0,Value 14
Case 3082,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 14,Value 14 Value 14,1,Value 4
Case 3082,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,wait,Value 4,Value 14 Value 14 Value 4,2,Value 4
Case 3082,wait,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,resolve-ticket,Value 4,Value 14 Value 14 Value 4 Value 4,3,Value 4
Case 3082,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait resolve-ticket,4,closed,Value 4,Value 14 Value 14 Value 4 Value 4 Value 4,4,Value 3
Case 3083,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 3083,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 13,Value 13 Value 13,1,Value 13
Case 3083,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 13,Value 13 Value 13 Value 13,2,Value 13
Case 3083,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 13,Value 13 Value 13 Value 13 Value 13,3,Value 3
Case 3084,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 2,Value 2,0,Value 2
Case 3084,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 2,Value 2 Value 2,1,Value 2
Case 3084,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value 2,Value 2 Value 2 Value 2,2,Value 2
Case 3084,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value 2,Value 2 Value 2 Value 2 Value 2,3,Value 5
Case 3085,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 2
Case 3085,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 9 Value 2,1,Value 2
Case 3085,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 9 Value 2 Value 2,2,Value 5
Case 3086,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 3086,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 13
Case 3086,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 13 Value 13 Value 13,2,Value 5
Case 3087,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 8,Value 8,0,Value 2
Case 3087,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 8 Value 2,1,Value 2
Case 3087,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 8 Value 2 Value 2,2,Value 5
Case 3088,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 13,Value 13,0,Value 8
Case 3088,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value 8,Value 13 Value 8,1,Value 8
Case 3088,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,wait,Value 8,Value 13 Value 8 Value 8,2,Value 9
Case 3088,wait,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,take-in-charge-ticket,Value 9,Value 13 Value 8 Value 8 Value 9,3,Value 9
Case 3088,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,4,resolve-ticket,Value 9,Value 13 Value 8 Value 8 Value 9 Value 9,4,Value 9
Case 3088,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,closed,Value 9,Value 13 Value 8 Value 8 Value 9 Value 9 Value 9,5,Value 5
Case 3089,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 13
Case 3089,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 13,Value 1 Value 13,1,Value 13
Case 3089,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 13,Value 1 Value 13 Value 13,2,Value 13
Case 3089,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 13,Value 1 Value 13 Value 13 Value 13,3,Value 5
Case 3090,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 9
Case 3090,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 9 Value 9,1,Value 9
Case 3090,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 9 Value 9 Value 9,2,Value 5
Case 3091,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 4
Case 3091,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 4,Value 1 Value 4,1,Value 4
Case 3091,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,resolve-ticket,Value 4,Value 1 Value 4 Value 4,2,Value 4
Case 3091,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,closed,Value 4,Value 1 Value 4 Value 4 Value 4,3,Value 5
Case 3092,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 9
Case 3092,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 9 Value 9,1,Value 9
Case 3092,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 9 Value 9 Value 9,2,Value 5
Case 3093,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 9
Case 3093,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 1 Value 9,1,Value 9
Case 3093,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 1 Value 9 Value 9,2,Value 5
Case 3094,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 3094,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 13
Case 3094,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 13 Value 13 Value 13,2,Value 5
Case 3095,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 3095,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 13
Case 3095,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 13 Value 13 Value 13,2,Value 5
Case 3096,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 13
Case 3096,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 1 Value 13,1,Value 13
Case 3096,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 13,Value 1 Value 13 Value 13,2,Value 5
Case 3097,assign-seriousness,assign-seriousness,0,resolve-ticket,Value 2,Value 2,0,Value 2
Case 3097,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value 2,Value 2 Value 2,1,Value 5
Case 3098,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 9
Case 3098,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 9 Value 9,1,Value 9
Case 3098,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 9 Value 9 Value 9,2,Value 5
Case 3099,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 2
Case 3099,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 2,Value 13 Value 2,1,Value 2
Case 3099,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 2,Value 13 Value 2 Value 2,2,Value 2
Case 3099,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 2,Value 13 Value 2 Value 2 Value 2,3,Value 5
Case 3100,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 8,Value 8,0,Value 9
Case 3100,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 9,Value 8 Value 9,1,Value 15
Case 3100,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value 15,Value 8 Value 9 Value 15,2,Value 2
Case 3100,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value 2,Value 8 Value 9 Value 15 Value 2,3,Value 2
Case 3100,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value 2,Value 8 Value 9 Value 15 Value 2 Value 2,4,Value 5
Case 3101,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 2,Value 2,0,Value 2
Case 3101,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 2 Value 2,1,Value 2
Case 3101,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 2 Value 2 Value 2,2,Value 5
Case 3102,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 4,Value 4,0,Value 13
Case 3102,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 13,Value 4 Value 13,1,Value 13
Case 3102,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 13,Value 4 Value 13 Value 13,2,Value 13
Case 3102,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 13,Value 4 Value 13 Value 13 Value 13,3,Value 5
Case 3103,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 3103,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,require-upgrade,Value 2,Value 1 Value 2,1,Value 4
Case 3103,require-upgrade,assign-seriousness take-in-charge-ticket require-upgrade,2,resolve-ticket,Value 4,Value 1 Value 2 Value 4,2,Value 4
Case 3103,resolve-ticket,assign-seriousness take-in-charge-ticket require-upgrade resolve-ticket,3,closed,Value 4,Value 1 Value 2 Value 4 Value 4,3,Value 3
Case 3104,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 8,Value 8,0,Value 8
Case 3104,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 8,Value 8 Value 8,1,Value 10
Case 3104,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 10,Value 8 Value 8 Value 10,2,Value 5
Case 3105,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 3105,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 1,Value 1 Value 1,1,Value 1
Case 3105,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 1,Value 1 Value 1 Value 1,2,Value 2
Case 3105,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 2,Value 1 Value 1 Value 1 Value 2,3,Value 5
Case 3106,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 13
Case 3106,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 13,Value 13 Value 13,1,Value 9
Case 3106,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,resolve-ticket,Value 9,Value 13 Value 13 Value 9,2,Value 9
Case 3106,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,closed,Value 9,Value 13 Value 13 Value 9 Value 9,3,Value 5
Case 3107,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 3107,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 1,Value 1 Value 1,1,Value 1
Case 3107,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 1,Value 1 Value 1 Value 1,2,Value 5
Case 3108,assign-seriousness,assign-seriousness,0,resolve-ticket,Value 1,Value 1,0,Value 1
Case 3108,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value 1,Value 1 Value 1,1,Value 5
Case 3109,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 9
Case 3109,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 9,Value 13 Value 9,1,Value 9
Case 3109,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 9,Value 13 Value 9 Value 9,2,Value 5
Case 3110,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 13,Value 13,0,Value 10
Case 3110,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 10,Value 13 Value 10,1,Value 9
Case 3110,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 9,Value 13 Value 10 Value 9,2,Value 9
Case 3110,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 9,Value 13 Value 10 Value 9 Value 9,3,Value 5
Case 3111,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 1
Case 3111,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 1,Value 1 Value 1,1,Value 1
Case 3111,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 1,Value 1 Value 1 Value 1,2,Value 5
Case 3112,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 14,Value 14,0,Value 2
Case 3112,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 14 Value 2,1,Value 4
Case 3112,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 4,Value 14 Value 2 Value 4,2,Value 3
Case 3113,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 2,Value 2,0,Value 2
Case 3113,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 2,Value 2 Value 2,1,Value 2
Case 3113,wait,assign-seriousness take-in-charge-ticket wait,2,wait,Value 2,Value 2 Value 2 Value 2,2,Value 2
Case 3113,wait,assign-seriousness take-in-charge-ticket wait wait,3,take-in-charge-ticket,Value 2,Value 2 Value 2 Value 2 Value 2,3,Value 15
Case 3113,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait wait take-in-charge-ticket,4,wait,Value 15,Value 2 Value 2 Value 2 Value 2 Value 15,4,Value 15
Case 3113,wait,assign-seriousness take-in-charge-ticket wait wait take-in-charge-ticket wait,5,resolve-ticket,Value 15,Value 2 Value 2 Value 2 Value 2 Value 15 Value 15,5,Value 2
Case 3113,resolve-ticket,assign-seriousness take-in-charge-ticket wait wait take-in-charge-ticket wait resolve-ticket,6,closed,Value 2,Value 2 Value 2 Value 2 Value 2 Value 15 Value 15 Value 2,6,Value 3
Case 3114,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 9,Value 9,0,Value 2
Case 3114,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,take-in-charge-ticket,Value 2,Value 9 Value 2,1,Value 2
Case 3114,take-in-charge-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket,2,wait,Value 2,Value 9 Value 2 Value 2,2,Value 7
Case 3114,wait,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait,3,take-in-charge-ticket,Value 7,Value 9 Value 2 Value 2 Value 7,3,Value 7
Case 3114,take-in-charge-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket,4,resolve-ticket,Value 7,Value 9 Value 2 Value 2 Value 7 Value 7,4,Value 7
Case 3114,resolve-ticket,assign-seriousness take-in-charge-ticket take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,closed,Value 7,Value 9 Value 2 Value 2 Value 7 Value 7 Value 7,5,Value 5
Case 3115,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 1,Value 1,0,Value 2
Case 3115,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 2,Value 1 Value 2,1,Value 2
Case 3115,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value 2,Value 1 Value 2 Value 2,2,Value 2
Case 3115,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value 2,Value 1 Value 2 Value 2 Value 2,3,Value 5
Case 3116,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 2,Value 2,0,Value 2
Case 3116,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 2,Value 2 Value 2,1,Value 2
Case 3116,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 2,Value 2 Value 2 Value 2,2,Value 5
Case 3117,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 7,Value 7,0,Value 17
Case 3117,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value 17,Value 7 Value 17,1,Value 17
Case 3117,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value 17,Value 7 Value 17 Value 17,2,Value 5
Case 3118,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value 14,Value 14,0,Value 14
Case 3118,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value 14,Value 14 Value 14,1,Value 14
Case 3118,wait,assign-seriousness take-in-charge-ticket wait,2,wait,Value 14,Value 14 Value 14 Value 14,2,Value 2
Case 3118,wait,assign-seriousness take-in-charge-ticket wait wait,3,create-sw-anomaly,Value 2,Value 14 Value 14 Value 14 Value 2,3,Value 2
Case 3118,create-sw-anomaly,assign-seriousness take-in-charge-ticket wait wait create-sw-anomaly,4,resolve-ticket,Value 2,Value 14 Value 14 Value 14 Value 2 Value 2,4,Value 2
Case 3118,resolve-ticket,assign-seriousness take-in-charge-ticket wait wait create-sw-anomaly resolve-ticket,5,closed,Value 2,Value 14 Value 14 Value 14 Value 2 Value 2 Value 2,5,Value 3
Case 3119,assign-seriousness,assign-seriousness,0,assign-seriousness,Value 1,Value 1,0,Value 12
Case 3119,assign-seriousness,assign-seriousness assign-seriousness,1,assign-seriousness,Value 12,Value 1 Value 12,1,Value 12
Case 3119,assign-seriousness,assign-seriousness assign-seriousness assign-seriousness,2,take-in-charge-ticket,Value 12,Value 1 Value 12 Value 12,2,Value 16
Case 3119,take-in-charge-ticket,assign-seriousness assign-seriousness assign-seriousness take-in-charge-ticket,3,resolve-ticket,Value 16,Value 1 Value 12 Value 12 Value 16,3,Value 16
Case 3119,resolve-ticket,assign-seriousness assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,4,closed,Value 16,Value 1 Value 12 Value 12 Value 16 Value 16,4,Value 5
